id_turma;discente;id_curso;media_final;numero_total_faltas;descricao
57586177;665100eb5bacac5c89aff67cf93923b8;92127264;1.40;8;CANCELADO
57586177;6caf49fdb54c8eefcef753a4f29e68e0;92127264;5.50;14;APROVADO POR NOTA
57586177;6caf49fdb54c8eefcef753a4f29e68e0;92127264;5.50;14;APROVADO POR NOTA
57586177;6caf49fdb54c8eefcef753a4f29e68e0;92127264;5.50;14;APROVADO POR NOTA
57586177;6ccff599c7604c2a7111df16c64cec7f;92127264;1.40;0;REPROVADO
57586177;6ccff599c7604c2a7111df16c64cec7f;92127264;1.40;0;REPROVADO
57586177;6ccff599c7604c2a7111df16c64cec7f;92127264;1.40;0;REPROVADO
57586177;6f23ab5e50b761c2fd8efe65ca84ea8a;92127264;5.10;2;APROVADO POR NOTA
57586177;6f23ab5e50b761c2fd8efe65ca84ea8a;92127264;5.10;2;APROVADO POR NOTA
57586177;6f23ab5e50b761c2fd8efe65ca84ea8a;92127264;5.10;2;APROVADO POR NOTA
57586177;736b02f7e21fadd7be4b5e2c8e3220cc;92127264;5.30;16;APROVADO POR NOTA
57586177;736b02f7e21fadd7be4b5e2c8e3220cc;92127264;5.30;16;APROVADO POR NOTA
57586177;736b02f7e21fadd7be4b5e2c8e3220cc;92127264;5.30;16;APROVADO POR NOTA
57586177;7d7818081df3453ff670193d07c96732;92127264;;0;CANCELADO
57586177;7d7818081df3453ff670193d07c96732;92127264;;0;CANCELADO
57586177;7d7818081df3453ff670193d07c96732;92127264;;0;CANCELADO
57586177;80bba1afdcbe8e69bb840181d41388a1;92127264;0.00;28;REPROVADO POR MÉDIA E POR FALTAS
57586177;80bba1afdcbe8e69bb840181d41388a1;92127264;0.00;28;REPROVADO POR MÉDIA E POR FALTAS
57586177;80bba1afdcbe8e69bb840181d41388a1;92127264;0.00;28;REPROVADO POR MÉDIA E POR FALTAS
57586177;851fe8913fe7e4e3bb131ee4a393bcb6;92127264;5.00;4;APROVADO POR NOTA
57586177;851fe8913fe7e4e3bb131ee4a393bcb6;92127264;5.00;4;APROVADO POR NOTA
57586177;851fe8913fe7e4e3bb131ee4a393bcb6;92127264;5.00;4;APROVADO POR NOTA
57586177;8c276d1506f0a45b6dee45ea862a7490;92127264;1.40;8;REPROVADO
57586177;8c276d1506f0a45b6dee45ea862a7490;92127264;1.40;8;REPROVADO
57586177;8c276d1506f0a45b6dee45ea862a7490;92127264;1.40;8;REPROVADO
57586177;a8293007099ed594f8198548de44d95d;92127264;;0;CANCELADO
57586177;a8293007099ed594f8198548de44d95d;92127264;;0;CANCELADO
57586177;a8293007099ed594f8198548de44d95d;92127264;;0;CANCELADO
57586177;a8e2e545c4b9385773d1fd98188f6f59;92127264;1.30;26;CANCELADO
57586177;a8e2e545c4b9385773d1fd98188f6f59;92127264;1.30;26;CANCELADO
57586177;a8e2e545c4b9385773d1fd98188f6f59;92127264;1.30;26;CANCELADO
57586177;a94a4705a3a0c2eb89e2897c6e76cf74;92127264;2.30;16;CANCELADO
57586177;a94a4705a3a0c2eb89e2897c6e76cf74;92127264;2.30;16;CANCELADO
57586177;a94a4705a3a0c2eb89e2897c6e76cf74;92127264;2.30;16;CANCELADO
57586177;b433ff4854fc0247521a8d85ac933932;92127264;;0;CANCELADO
57586177;b433ff4854fc0247521a8d85ac933932;92127264;;0;CANCELADO
57586177;b433ff4854fc0247521a8d85ac933932;92127264;;0;CANCELADO
57586177;b79c01c95fec207fe61e036ad42e8d3a;92127264;0.50;22;REPROVADO POR MÉDIA E POR FALTAS
57586177;b79c01c95fec207fe61e036ad42e8d3a;92127264;0.50;22;REPROVADO POR MÉDIA E POR FALTAS
57586177;b79c01c95fec207fe61e036ad42e8d3a;92127264;0.50;22;REPROVADO POR MÉDIA E POR FALTAS
57586177;cd15db438eb6116dd81a7d5b63d2085f;92127264;;0;TRANCADO
57586177;cd15db438eb6116dd81a7d5b63d2085f;92127264;;0;TRANCADO
57586177;cd15db438eb6116dd81a7d5b63d2085f;92127264;;0;TRANCADO
57586177;db139241115f7e0b260b8d698ef1d959;92127264;1.00;12;REPROVADO
57586177;db139241115f7e0b260b8d698ef1d959;92127264;1.00;12;REPROVADO
57586177;db139241115f7e0b260b8d698ef1d959;92127264;1.00;12;REPROVADO
57586177;dfaa90045bbd3b43baaf84ea749170c0;92127264;0.00;18;CANCELADO
57586177;dfaa90045bbd3b43baaf84ea749170c0;92127264;0.00;18;CANCELADO
57586177;dfaa90045bbd3b43baaf84ea749170c0;92127264;0.00;18;CANCELADO
57586177;e354cea5d944f99a722bb8028057217f;92127264;5.10;6;APROVADO POR NOTA
57586177;e354cea5d944f99a722bb8028057217f;92127264;5.10;6;APROVADO POR NOTA
57586177;e354cea5d944f99a722bb8028057217f;92127264;5.10;6;APROVADO POR NOTA
57586177;edd7f9f8daa51ac6f4b967368277c8f1;92127264;0.00;10;CANCELADO
57586177;edd7f9f8daa51ac6f4b967368277c8f1;92127264;0.00;10;CANCELADO
57586177;edd7f9f8daa51ac6f4b967368277c8f1;92127264;0.00;10;CANCELADO
57586198;08afbd5ff2fdb57dac550ff7aa318919;92127264;0.40;30;REPROVADO POR MÉDIA E POR FALTAS
57586198;08afbd5ff2fdb57dac550ff7aa318919;92127264;0.40;30;REPROVADO POR MÉDIA E POR FALTAS
57586198;08afbd5ff2fdb57dac550ff7aa318919;92127264;0.40;30;REPROVADO POR MÉDIA E POR FALTAS
57586198;10f364021bcfa52715a7741418e797bc;92127264;;;TRANCADO
57586198;38ceb42ec7122ddfb2dcf670bf47be08;92127264;2.20;50;REPROVADO POR MÉDIA E POR FALTAS
57586198;38ceb42ec7122ddfb2dcf670bf47be08;92127264;2.20;50;REPROVADO POR MÉDIA E POR FALTAS
57586198;38ceb42ec7122ddfb2dcf670bf47be08;92127264;2.20;50;REPROVADO POR MÉDIA E POR FALTAS
57586198;43d1599597afbfed9686ba29bbe77507;92127264;1.20;18;CANCELADO
57586198;43d1599597afbfed9686ba29bbe77507;92127264;1.20;18;CANCELADO
57586198;43d1599597afbfed9686ba29bbe77507;92127264;1.20;18;CANCELADO
57586198;49e244d659ef8254b2a6015b3b15936e;92127264;0.00;38;REPROVADO POR MÉDIA E POR FALTAS
57586198;49e244d659ef8254b2a6015b3b15936e;92127264;0.00;38;REPROVADO POR MÉDIA E POR FALTAS
57586198;49e244d659ef8254b2a6015b3b15936e;92127264;0.00;38;REPROVADO POR MÉDIA E POR FALTAS
57586198;4e6ba21f267f58a5673ed53b55ce4093;92127264;;0;CANCELADO
57586198;4e6ba21f267f58a5673ed53b55ce4093;92127264;;0;CANCELADO
57586198;4e6ba21f267f58a5673ed53b55ce4093;92127264;;0;CANCELADO
57586198;52575c6e0954fa8ff0b0eccdd54e56fc;92127264;0.00;36;REPROVADO POR MÉDIA E POR FALTAS
57586198;52575c6e0954fa8ff0b0eccdd54e56fc;92127264;0.00;36;REPROVADO POR MÉDIA E POR FALTAS
57586198;52575c6e0954fa8ff0b0eccdd54e56fc;92127264;0.00;36;REPROVADO POR MÉDIA E POR FALTAS
57586198;665100eb5bacac5c89aff67cf93923b8;92127264;1.90;10;CANCELADO
57586198;665100eb5bacac5c89aff67cf93923b8;92127264;1.90;10;CANCELADO
57586198;665100eb5bacac5c89aff67cf93923b8;92127264;1.90;10;CANCELADO
57586198;6caf49fdb54c8eefcef753a4f29e68e0;92127264;2.50;10;REPROVADO
57586198;6caf49fdb54c8eefcef753a4f29e68e0;92127264;2.50;10;REPROVADO
57586198;6caf49fdb54c8eefcef753a4f29e68e0;92127264;2.50;10;REPROVADO
57586198;6ccff599c7604c2a7111df16c64cec7f;92127264;3.40;0;REPROVADO
57586198;6ccff599c7604c2a7111df16c64cec7f;92127264;3.40;0;REPROVADO
57586198;6ccff599c7604c2a7111df16c64cec7f;92127264;3.40;0;REPROVADO
57586198;6f23ab5e50b761c2fd8efe65ca84ea8a;92127264;1.30;6;REPROVADO
57586198;6f23ab5e50b761c2fd8efe65ca84ea8a;92127264;1.30;6;REPROVADO
57586198;6f23ab5e50b761c2fd8efe65ca84ea8a;92127264;1.30;6;REPROVADO
57586198;736b02f7e21fadd7be4b5e2c8e3220cc;92127264;7.00;16;APROVADO
57586198;736b02f7e21fadd7be4b5e2c8e3220cc;92127264;7.00;16;APROVADO
57586198;736b02f7e21fadd7be4b5e2c8e3220cc;92127264;7.00;16;APROVADO
57586198;7d7818081df3453ff670193d07c96732;92127264;;0;CANCELADO
57586198;7d7818081df3453ff670193d07c96732;92127264;;0;CANCELADO
57586198;7d7818081df3453ff670193d07c96732;92127264;;0;CANCELADO
57586198;80bba1afdcbe8e69bb840181d41388a1;92127264;0.00;28;REPROVADO POR MÉDIA E POR FALTAS
57586198;80bba1afdcbe8e69bb840181d41388a1;92127264;0.00;28;REPROVADO POR MÉDIA E POR FALTAS
57586198;80bba1afdcbe8e69bb840181d41388a1;92127264;0.00;28;REPROVADO POR MÉDIA E POR FALTAS
57586198;851fe8913fe7e4e3bb131ee4a393bcb6;92127264;5.20;4;APROVADO POR NOTA
57586198;851fe8913fe7e4e3bb131ee4a393bcb6;92127264;5.20;4;APROVADO POR NOTA
57586198;851fe8913fe7e4e3bb131ee4a393bcb6;92127264;5.20;4;APROVADO POR NOTA
57586198;8c276d1506f0a45b6dee45ea862a7490;92127264;2.10;6;REPROVADO
57586198;8c276d1506f0a45b6dee45ea862a7490;92127264;2.10;6;REPROVADO
57586198;8c276d1506f0a45b6dee45ea862a7490;92127264;2.10;6;REPROVADO
57586198;955ba10f8916207996e764ffcb355b02;92127264;0.40;4;REPROVADO
57586198;955ba10f8916207996e764ffcb355b02;92127264;0.40;4;REPROVADO
57586198;955ba10f8916207996e764ffcb355b02;92127264;0.40;4;REPROVADO
57586198;a8293007099ed594f8198548de44d95d;92127264;;0;CANCELADO
57586198;a8293007099ed594f8198548de44d95d;92127264;;0;CANCELADO
57586198;a8293007099ed594f8198548de44d95d;92127264;;0;CANCELADO
57586198;a8e2e545c4b9385773d1fd98188f6f59;92127264;0.80;16;CANCELADO
57586198;a8e2e545c4b9385773d1fd98188f6f59;92127264;0.80;16;CANCELADO
57586198;a8e2e545c4b9385773d1fd98188f6f59;92127264;0.80;16;CANCELADO
57586198;b433ff4854fc0247521a8d85ac933932;92127264;;0;CANCELADO
57586198;b433ff4854fc0247521a8d85ac933932;92127264;;0;CANCELADO
57586198;b433ff4854fc0247521a8d85ac933932;92127264;;0;CANCELADO
57586198;b79c01c95fec207fe61e036ad42e8d3a;92127264;1.50;18;REPROVADO
57586198;b79c01c95fec207fe61e036ad42e8d3a;92127264;1.50;18;REPROVADO
57586198;b79c01c95fec207fe61e036ad42e8d3a;92127264;1.50;18;REPROVADO
57586198;cd15db438eb6116dd81a7d5b63d2085f;92127264;;0;TRANCADO
57586198;cd15db438eb6116dd81a7d5b63d2085f;92127264;;0;TRANCADO
57586198;cd15db438eb6116dd81a7d5b63d2085f;92127264;;0;TRANCADO
57586198;dfaa90045bbd3b43baaf84ea749170c0;92127264;3.30;16;CANCELADO
57586198;dfaa90045bbd3b43baaf84ea749170c0;92127264;3.30;16;CANCELADO
57586198;dfaa90045bbd3b43baaf84ea749170c0;92127264;3.30;16;CANCELADO
57586198;e354cea5d944f99a722bb8028057217f;92127264;7.30;5;APROVADO
57586198;e354cea5d944f99a722bb8028057217f;92127264;7.30;5;APROVADO
57586198;e354cea5d944f99a722bb8028057217f;92127264;7.30;5;APROVADO
57586198;edd7f9f8daa51ac6f4b967368277c8f1;92127264;0.40;16;CANCELADO
57586198;edd7f9f8daa51ac6f4b967368277c8f1;92127264;0.40;16;CANCELADO
57586198;edd7f9f8daa51ac6f4b967368277c8f1;92127264;0.40;16;CANCELADO
57586198;ee01661785b2af90f559ed136ed97acb;92127264;2.30;10;REPROVADO
57586198;ee01661785b2af90f559ed136ed97acb;92127264;2.30;10;REPROVADO
57586198;ee01661785b2af90f559ed136ed97acb;92127264;2.30;10;REPROVADO
57586198;ef47e9a2a9fb4aa81943443816b13c3d;92127264;3.70;12;REPROVADO
57586198;ef47e9a2a9fb4aa81943443816b13c3d;92127264;3.70;12;REPROVADO
57586198;ef47e9a2a9fb4aa81943443816b13c3d;92127264;3.70;12;REPROVADO
57586217;04b1241196c8b2d85fb33f7423c0af2f;92127264;0.00;30;REPROVADO POR MÉDIA E POR FALTAS
57586217;04b1241196c8b2d85fb33f7423c0af2f;92127264;0.00;30;REPROVADO POR MÉDIA E POR FALTAS
57586217;162e646e01156794d6071df1f3954402;92127264;0.00;30;REPROVADO POR MÉDIA E POR FALTAS
57586217;162e646e01156794d6071df1f3954402;92127264;0.00;30;REPROVADO POR MÉDIA E POR FALTAS
57586217;1fb7466b149a504ccb86c8b814f09f12;92127264;7.00;0;APROVADO
57586217;1fb7466b149a504ccb86c8b814f09f12;92127264;7.00;0;APROVADO
57586217;201cc307db0bae923dbd07491814644e;92127264;8.20;2;APROVADO
57586217;201cc307db0bae923dbd07491814644e;92127264;8.20;2;APROVADO
57586217;21d7d1118fecabd38b0d66f671d9bdd7;92127264;7.80;0;APROVADO
57586217;21d7d1118fecabd38b0d66f671d9bdd7;92127264;7.80;0;APROVADO
57586217;3af6082fa102d1e32ac5f061bddbb98c;92127264;8.00;0;APROVADO
57586217;3af6082fa102d1e32ac5f061bddbb98c;92127264;8.00;0;APROVADO
57586217;40939d3d29450856e5efb4ebaf30df2b;92127264;7.60;8;APROVADO
57586217;40939d3d29450856e5efb4ebaf30df2b;92127264;7.60;8;APROVADO
57586217;463485a79675ff1ee15972da1851f6fa;92127264;5.40;8;APROVADO POR NOTA
57586217;463485a79675ff1ee15972da1851f6fa;92127264;5.40;8;APROVADO POR NOTA
57586217;5cbcee188745b24497971f9aabbe4ea6;92127264;7.50;0;APROVADO
57586217;5cbcee188745b24497971f9aabbe4ea6;92127264;7.50;0;APROVADO
57586217;5e96e8ff618fd83a990581fd3f92d8cb;92127264;;;EXCLUIDA
57586217;63e07836275519b471d9ddbfb19b3ded;92127264;7.80;6;APROVADO
57586217;63e07836275519b471d9ddbfb19b3ded;92127264;7.80;6;APROVADO
57586217;63ef3dc914e1cf8398d15847201c3350;92127264;7.20;6;APROVADO
57586217;63ef3dc914e1cf8398d15847201c3350;92127264;7.20;6;APROVADO
57586217;65a053d4f6f96fe501fddfc25455023a;92127264;8.00;4;APROVADO
57586217;65a053d4f6f96fe501fddfc25455023a;92127264;8.00;4;APROVADO
57586217;68c1486b11f486e10fe820e5c19f521e;92127264;5.70;10;APROVADO POR NOTA
57586217;68c1486b11f486e10fe820e5c19f521e;92127264;5.70;10;APROVADO POR NOTA
57586217;69239f9bfdedc6be46fcb757cffd90ca;92127264;0.00;24;REPROVADO POR MÉDIA E POR FALTAS
57586217;69239f9bfdedc6be46fcb757cffd90ca;92127264;0.00;24;REPROVADO POR MÉDIA E POR FALTAS
57586217;699e7721f063175e671034a5071e4002;92127264;3.40;14;REPROVADO POR MÉDIA E POR FALTAS
57586217;699e7721f063175e671034a5071e4002;92127264;3.40;14;REPROVADO POR MÉDIA E POR FALTAS
57586217;6de8a838aa97afbc920c26f719aeab50;92127264;7.10;8;APROVADO
57586217;6de8a838aa97afbc920c26f719aeab50;92127264;7.10;8;APROVADO
57586217;6ea535bd869af54975c7f57c4777fdfc;92127264;;0;CANCELADO
57586217;6ea535bd869af54975c7f57c4777fdfc;92127264;;0;CANCELADO
57586217;718c4749fa8d43b1699d7c444df77ad9;92127264;0.00;28;REPROVADO POR MÉDIA E POR FALTAS
57586217;718c4749fa8d43b1699d7c444df77ad9;92127264;0.00;28;REPROVADO POR MÉDIA E POR FALTAS
57586217;788f2192b09981ded60470a8ea382064;92127264;7.40;0;APROVADO
57586217;788f2192b09981ded60470a8ea382064;92127264;7.40;0;APROVADO
57586217;799c64e1dda3809c74c577a12263323e;92127264;;0;CANCELADO
57586217;799c64e1dda3809c74c577a12263323e;92127264;;0;CANCELADO
57586217;870e35e194fb88247a61ca7ba97da9bf;92127264;;;EXCLUIDA
57586217;899c090e746d17588b153c96ff4c3a85;92127264;6.80;4;APROVADO POR NOTA
57586217;899c090e746d17588b153c96ff4c3a85;92127264;6.80;4;APROVADO POR NOTA
57586217;925577b2cff079d05d9651797d30a68f;92127264;6.70;10;APROVADO POR NOTA
57586217;925577b2cff079d05d9651797d30a68f;92127264;6.70;10;APROVADO POR NOTA
57586217;9d6b67bc2681e57fc0ba7892278bf897;92127264;7.00;2;APROVADO
57586217;9d6b67bc2681e57fc0ba7892278bf897;92127264;7.00;2;APROVADO
57586217;a116b57e0577eceea56d80579d6976fb;92127264;7.80;4;APROVADO
57586217;a116b57e0577eceea56d80579d6976fb;92127264;7.80;4;APROVADO
57586217;a4144cd6acb7f84cb902209d464e88d6;92127264;7.10;6;APROVADO
57586217;a4144cd6acb7f84cb902209d464e88d6;92127264;7.10;6;APROVADO
57586217;af8816d69255be63852233c3e1fed3fd;92127264;5.60;10;APROVADO POR NOTA
57586217;af8816d69255be63852233c3e1fed3fd;92127264;5.60;10;APROVADO POR NOTA
57586217;b1ea701b23a1c2dfc895ecf5a1bd4d9b;92127264;5.60;10;APROVADO POR NOTA
57586217;b1ea701b23a1c2dfc895ecf5a1bd4d9b;92127264;5.60;10;APROVADO POR NOTA
57586217;bdd4898fadf3aac5b7cbe607711fabf0;92127264;7.60;8;APROVADO
57586217;bdd4898fadf3aac5b7cbe607711fabf0;92127264;7.60;8;APROVADO
57586217;c0e6025213e914d12e9fc53cfa1a9fd6;92127264;7.70;8;APROVADO
57586217;c0e6025213e914d12e9fc53cfa1a9fd6;92127264;7.70;8;APROVADO
57586217;c5642efe8a30966a0f82321d5e43489f;92127264;7.20;0;APROVADO
57586217;c5642efe8a30966a0f82321d5e43489f;92127264;7.20;0;APROVADO
57586217;db6ba4657afbb2142110e00aaf0a4feb;92127264;6.50;0;APROVADO POR NOTA
57586217;db6ba4657afbb2142110e00aaf0a4feb;92127264;6.50;0;APROVADO POR NOTA
57586217;e151652b575a106ef07dea3d18596d36;92127264;7.20;4;APROVADO
57586217;e151652b575a106ef07dea3d18596d36;92127264;7.20;4;APROVADO
57586217;f36be083dc8d054d998fe0e2f3649b90;92127264;;;CANCELADO
57586217;fd6dc7aa91317652835ab7557a5e09ea;92127264;6.50;4;APROVADO POR NOTA
57586217;fd6dc7aa91317652835ab7557a5e09ea;92127264;6.50;4;APROVADO POR NOTA
57586228;10b567bf355d0221626a487d9808dbe8;92127264;;;CANCELADO
57586228;162e646e01156794d6071df1f3954402;92127264;0.00;36;REPROVADO POR MÉDIA E POR FALTAS
57586228;162e646e01156794d6071df1f3954402;92127264;0.00;36;REPROVADO POR MÉDIA E POR FALTAS
57586228;1fb7466b149a504ccb86c8b814f09f12;92127264;7.70;0;APROVADO
57586228;1fb7466b149a504ccb86c8b814f09f12;92127264;7.70;0;APROVADO
57586228;1fc1285081e2a82331d7b1add1bdb3ad;92127264;6.80;9;APROVADO POR NOTA
57586228;1fc1285081e2a82331d7b1add1bdb3ad;92127264;6.80;9;APROVADO POR NOTA
57586228;201cc307db0bae923dbd07491814644e;92127264;9.90;2;APROVADO
57586228;201cc307db0bae923dbd07491814644e;92127264;9.90;2;APROVADO
57586228;21d7d1118fecabd38b0d66f671d9bdd7;92127264;8.90;0;APROVADO
57586228;21d7d1118fecabd38b0d66f671d9bdd7;92127264;8.90;0;APROVADO
57586228;396968dbb253ce5f6b65473b9947dd37;92127264;6.10;4;APROVADO POR NOTA
57586228;396968dbb253ce5f6b65473b9947dd37;92127264;6.10;4;APROVADO POR NOTA
57586228;3af6082fa102d1e32ac5f061bddbb98c;92127264;8.10;0;APROVADO
57586228;3af6082fa102d1e32ac5f061bddbb98c;92127264;8.10;0;APROVADO
57586228;40939d3d29450856e5efb4ebaf30df2b;92127264;;;EXCLUIDA
57586228;463485a79675ff1ee15972da1851f6fa;92127264;5.90;9;APROVADO POR NOTA
57586228;463485a79675ff1ee15972da1851f6fa;92127264;5.90;9;APROVADO POR NOTA
57586228;4f7584faa2e12942b02da0a9f472d4ef;92127264;5.30;4;APROVADO POR NOTA
57586228;4f7584faa2e12942b02da0a9f472d4ef;92127264;5.30;4;APROVADO POR NOTA
57586228;5cbcee188745b24497971f9aabbe4ea6;92127264;6.80;2;APROVADO POR NOTA
57586228;5cbcee188745b24497971f9aabbe4ea6;92127264;6.80;2;APROVADO POR NOTA
57586228;5e96e8ff618fd83a990581fd3f92d8cb;92127264;;;TRANCADO
57586228;63ef3dc914e1cf8398d15847201c3350;92127264;8.50;9;APROVADO
57586228;63ef3dc914e1cf8398d15847201c3350;92127264;8.50;9;APROVADO
57586228;65a053d4f6f96fe501fddfc25455023a;92127264;5.90;0;APROVADO POR NOTA
57586228;65a053d4f6f96fe501fddfc25455023a;92127264;5.90;0;APROVADO POR NOTA
57586228;68c1486b11f486e10fe820e5c19f521e;92127264;7.00;9;APROVADO
57586228;68c1486b11f486e10fe820e5c19f521e;92127264;7.00;9;APROVADO
57586228;69239f9bfdedc6be46fcb757cffd90ca;92127264;;;TRANCADO
57586228;699e7721f063175e671034a5071e4002;92127264;4.70;14;REPROVADO POR MÉDIA E POR FALTAS
57586228;699e7721f063175e671034a5071e4002;92127264;4.70;14;REPROVADO POR MÉDIA E POR FALTAS
57586228;6b74218206a3c11a684ce39e85187fbf;92127264;0.00;36;REPROVADO POR MÉDIA E POR FALTAS
57586228;6b74218206a3c11a684ce39e85187fbf;92127264;0.00;36;REPROVADO POR MÉDIA E POR FALTAS
57586228;6de8a838aa97afbc920c26f719aeab50;92127264;6.90;9;APROVADO POR NOTA
57586228;6de8a838aa97afbc920c26f719aeab50;92127264;6.90;9;APROVADO POR NOTA
57586228;6ea535bd869af54975c7f57c4777fdfc;92127264;;;CANCELADO
57586228;7269ee49a1b5bafb21578c772cbcb66f;92127264;5.10;9;APROVADO POR NOTA
57586228;7269ee49a1b5bafb21578c772cbcb66f;92127264;5.10;9;APROVADO POR NOTA
57586228;788f2192b09981ded60470a8ea382064;92127264;5.90;4;APROVADO POR NOTA
57586228;788f2192b09981ded60470a8ea382064;92127264;5.90;4;APROVADO POR NOTA
57586228;7e0537a58fb0d16903af6c2b35205c80;92127264;5.30;0;APROVADO POR NOTA
57586228;7e0537a58fb0d16903af6c2b35205c80;92127264;5.30;0;APROVADO POR NOTA
57586228;870e35e194fb88247a61ca7ba97da9bf;92127264;;;EXCLUIDA
57586228;899c090e746d17588b153c96ff4c3a85;92127264;;;EXCLUIDA
57586228;925577b2cff079d05d9651797d30a68f;92127264;8.40;9;APROVADO
57586228;925577b2cff079d05d9651797d30a68f;92127264;8.40;9;APROVADO
57586228;9d6b67bc2681e57fc0ba7892278bf897;92127264;5.30;2;APROVADO POR NOTA
57586228;9d6b67bc2681e57fc0ba7892278bf897;92127264;5.30;2;APROVADO POR NOTA
57586228;a4144cd6acb7f84cb902209d464e88d6;92127264;;;EXCLUIDA
57586228;aeb853ba3fbf72a9ceca3f5157e3fcf3;92127264;5.70;9;APROVADO POR NOTA
57586228;aeb853ba3fbf72a9ceca3f5157e3fcf3;92127264;5.70;9;APROVADO POR NOTA
57586228;af8816d69255be63852233c3e1fed3fd;92127264;7.00;9;APROVADO
57586228;af8816d69255be63852233c3e1fed3fd;92127264;7.00;9;APROVADO
57586228;be20464b5e11a53b75442dba987f40ec;92127264;4.50;8;CANCELADO
57586228;be20464b5e11a53b75442dba987f40ec;92127264;4.50;8;CANCELADO
57586228;c0e6025213e914d12e9fc53cfa1a9fd6;92127264;;;EXCLUIDA
57586228;c5642efe8a30966a0f82321d5e43489f;92127264;5.00;2;APROVADO POR NOTA
57586228;c5642efe8a30966a0f82321d5e43489f;92127264;5.00;2;APROVADO POR NOTA
57586228;cb8985e7e20a68f82f3229c857a2221c;92127264;;;CANCELADO
57586228;db6ba4657afbb2142110e00aaf0a4feb;92127264;;;EXCLUIDA
57586228;ea17eadf62b6bbae68db4e596f7a7818;92127264;3.70;9;REPROVADO
57586228;ea17eadf62b6bbae68db4e596f7a7818;92127264;3.70;9;REPROVADO
57586228;ef94dafd66c0422f1927ed3544eb136f;92127264;0.00;36;REPROVADO POR MÉDIA E POR FALTAS
57586228;ef94dafd66c0422f1927ed3544eb136f;92127264;0.00;36;REPROVADO POR MÉDIA E POR FALTAS
57586228;f98bf5eb05ce043838419425d4fa256c;92127264;1.50;18;REPROVADO POR MÉDIA E POR FALTAS
57586228;f98bf5eb05ce043838419425d4fa256c;92127264;1.50;18;REPROVADO POR MÉDIA E POR FALTAS
57586231;201cc307db0bae923dbd07491814644e;92127264;8.50;0;APROVADO
57586231;201cc307db0bae923dbd07491814644e;92127264;8.50;0;APROVADO
57586231;63ef3dc914e1cf8398d15847201c3350;92127264;8.20;8;APROVADO
57586231;63ef3dc914e1cf8398d15847201c3350;92127264;8.20;8;APROVADO
57586231;699e7721f063175e671034a5071e4002;92127264;0.90;12;REPROVADO POR MÉDIA E POR FALTAS
57586231;699e7721f063175e671034a5071e4002;92127264;0.90;12;REPROVADO POR MÉDIA E POR FALTAS
57586231;6b74218206a3c11a684ce39e85187fbf;92127264;0.00;32;REPROVADO POR MÉDIA E POR FALTAS
57586231;6b74218206a3c11a684ce39e85187fbf;92127264;0.00;32;REPROVADO POR MÉDIA E POR FALTAS
57586231;6ea535bd869af54975c7f57c4777fdfc;92127264;;;CANCELADO
57586231;799c64e1dda3809c74c577a12263323e;92127264;;;CANCELADO
57586231;870e35e194fb88247a61ca7ba97da9bf;92127264;8.50;6;APROVADO
57586231;870e35e194fb88247a61ca7ba97da9bf;92127264;8.50;6;APROVADO
57586231;899c090e746d17588b153c96ff4c3a85;92127264;;;DESISTENCIA
57586231;9757fd5a596240811cec7e7bddb26562;92127264;1.00;26;REPROVADO POR MÉDIA E POR FALTAS
57586231;9757fd5a596240811cec7e7bddb26562;92127264;1.00;26;REPROVADO POR MÉDIA E POR FALTAS
57586231;b1ea701b23a1c2dfc895ecf5a1bd4d9b;92127264;5.60;8;APROVADO POR NOTA
57586231;b1ea701b23a1c2dfc895ecf5a1bd4d9b;92127264;5.60;8;APROVADO POR NOTA
57586231;b48193f6b2489aae38cdf4664fc61949;92127264;;;CANCELADO
57586231;b51d70b9b89669c237654ae4bce7138f;92127264;0.00;32;REPROVADO POR MÉDIA E POR FALTAS
57586231;b51d70b9b89669c237654ae4bce7138f;92127264;0.00;32;REPROVADO POR MÉDIA E POR FALTAS
57586231;c0e6025213e914d12e9fc53cfa1a9fd6;92127264;6.00;8;APROVADO POR NOTA
57586231;c0e6025213e914d12e9fc53cfa1a9fd6;92127264;6.00;8;APROVADO POR NOTA
57586231;fd6dc7aa91317652835ab7557a5e09ea;92127264;;;DESISTENCIA
57586236;0fcd8195e102b6de8e1a5501e7d130a5;92127264;0.70;6;CANCELADO
57586236;0fcd8195e102b6de8e1a5501e7d130a5;92127264;0.70;6;CANCELADO
57586236;52fb5a64bb0010f1177611b0ba95670d;92127264;;;CANCELADO
57586236;6064ff9e246daccad635ae5dbb29be7a;92127264;1.50;14;REPROVADO POR MÉDIA E POR FALTAS
57586236;6064ff9e246daccad635ae5dbb29be7a;92127264;1.50;14;REPROVADO POR MÉDIA E POR FALTAS
57586236;785436fd9e399e6bc12cc2f76a581fab;92127264;;;CANCELADO
57586236;899c090e746d17588b153c96ff4c3a85;92127264;8.20;6;APROVADO
57586236;899c090e746d17588b153c96ff4c3a85;92127264;8.20;6;APROVADO
57586236;c5acc6ca0e750271a06aa327af57607d;92127264;7.80;8;APROVADO
57586236;c5acc6ca0e750271a06aa327af57607d;92127264;7.80;8;APROVADO
57586236;d1510a7cb55769920416f2b6bea6e7e8;92127264;2.50;6;REPROVADO
57586236;d1510a7cb55769920416f2b6bea6e7e8;92127264;2.50;6;REPROVADO
